timestamp,verification_latency_ms,gas_price_gwei,submission_interval_s,session_id_hash,label
1700121883.9929776,200.8767251732784,2.0410676942134085,260.2705422076606,9a207b5b738ea0f8,normal
1700027104.9738011,304.0004698949994,3.450303345882087,61.58197019681109,0a33d48b785e5a4c,normal
1700295129.9283164,367.51908066781436,26.46173554878843,316.43718946771094,d0f7bce47cfb7c3c,normal
1700311543.8927827,147.35679936229383,2.5467046095153982,-4.856357787892514,ff5484cba837aad7,anomalous
1700017062.3961854,92.64137661998589,15.683568016998358,408.2069107996502,b4c0b9b4ed33ed29,normal
1700095742.9467008,140.23294339582407,17.992879848785588,177.14548098088906,e88f10e7f0682056,normal
1700078369.37711,120.73083557591728,6.387217911261528,170.47744733853528,58b76741c341b07c,normal
1700102227.2078025,238.62961819246541,24.75679649952543,494.7591429203064,c67f80a090348a97,normal
1700265284.482305,77.82694708232958,22.774253669657412,70.89643944585895,0c92fb0d12f895c0,normal
1700041140.4064162,242.2005342598878,13.511127660216813,473.52217208164257,6fb79cd32d3ace07,normal
1700259777.6971655,385.1926928053981,26.383540025874606,480.01873359211737,f415a79bd2c6f2c3,normal
1700144774.5957437,193.51707542024798,14.903095169370843,121.32001730096947,d2aa58d0fd57ad87,normal
1700240994.0448637,111.24224312062086,23.17954801772273,507.4231254285161,7af108a04dddb141,normal
1700154898.869845,353.3130912537854,22.635971389821588,158.27950662831168,441ecd4b8be081ef,normal
1700008897.1784413,209.52170144176387,6.868537579061679,542.0484259435858,979442b1474f6d9d,normal
1700172653.1166868,128.25661230661643,14.191937650246526,30.318331499832027,0c33e85f51a1a00b,normal
1700311540.6632128,367.9209864395587,26.810425550637728,-8.085927639159724,62722bbb15ef553e,anomalous
1700217975.0922987,380.4502764766961,15.64944845090371,227.16320823891147,20e983d5ec93aad8,normal
1700140448.2344851,327.55174263587065,25.587269149485984,138.98071133279956,c6796323ebbb2e61,normal
1700303629.7311726,50.224806294955805,19.701320325658006,1.1839673905966237,b7be490ca3df1e8c,anomalous
1700032431.843985,153.37565887043144,14.297894372157982,496.1127091618111,cee4fc96890653ee,normal
1700049651.0673184,58.68809612950039,27.896353296616773,119.0037907493064,0ce086577dac8c12,normal
1700024309.1026018,237.62381258167306,15.912463235522019,85.05856400582252,14f43d499a505b3a,normal
1700100367.1383564,312.0872728834692,24.240293581438966,196.3196809333352,20032a532acb4022,normal
1700155582.0557687,130.76120684352594,1.7882818714299658,151.1913470820137,d1eb88b3e77a7d54,normal
1700149067.061686,253.92552226008814,12.457953288888834,305.63976876439204,cf81ffaac77cf37b,normal
1700212141.484518,238.1031506738918,15.12634717757623,253.062959347653,8655f7aec6c60749,normal
1700203127.2222166,65.11132876990959,1.140862795541092,438.4467108066492,73dd178460763ff6,normal
1700162818.12804,372.5897444831496,15.311690832653891,291.5469955775959,838e2fcbd8b51f13,normal
1700166028.021697,253.8556595387821,29.812153171229447,161.40844263507068,eb26b2e88edbc49a,normal
1700248124.910825,114.33284335747518,5.806835458428224,439.9627745233043,574000dd2705722c,normal
1700164336.5412898,103.9990938947166,28.29121225817622,344.13982763844956,14f43d499a505b3a,normal
1700179477.8839903,277.7781064012079,4.3610670942582335,572.0202211282615,a41cec9bbb8b7e08,normal
1700238567.8759615,130.48180623652132,5.941353765600121,536.0281806397476,63dd92b5782fd13c,normal
1700029775.2497742,377.6446121815104,13.699217078763844,92.93110666260404,3040d79227ecb5dd,normal
1700280523.3232605,71.89989054615577,4.175132445323641,7.151665647039858,a1ae30cbe6ed324e,normal
1700137502.9219344,134.26357492499432,11.463506281107945,493.2314641707171,d6aca7f3b913c7c8,normal
1700097693.2734191,144.72125329480116,26.66062272568446,475.4890944681164,ad3e42af8fd3c3fb,normal
1700070014.6313198,51.402661656668826,1.4808142550291508,595.1058131775828,bb1ce65a3a5e685c,normal
1700108174.8776262,214.484579100569,14.806660943681159,534.7070572850532,b1f163b03e916aee,normal
1700153858.8955302,58.55779430870521,7.384578843416691,498.60926840599444,b04321ec129b06ad,normal
1700183045.5486557,68.10252208323686,28.417080600758506,82.89818072716693,20e983d5ec93aad8,normal
1700238955.3442013,390.1980199456196,8.17044062589634,387.468239778481,22a2968b296f1514,normal
1700303632.834586,288.48045100783463,9.064147151880666,1.6388793000522457,b7be490ca3df1e8c,anomalous
1700216700.0138204,81.64282746516415,18.175973562887727,409.0356759913559,f8bee4e8ff8c80a3,normal
1700074172.4029052,214.43031086118975,22.271352232322066,131.22770747636434,e5e8baa0a85bcc7d,normal
1700272705.8086922,66.61572410158303,3.423298932305869,281.9724983155892,8961f75e70dcbfd0,normal
1700024753.0138981,98.9189438338849,14.858440946688628,163.5456739130034,4133b60bb938e189,normal
1700209228.4955015,177.76653640966543,5.348302860087759,154.25747053479768,3aff714e0fd5fbea,normal
1700158708.6859336,299.4623928164549,13.974389801971174,315.6644302773748,1f58eeb3fa7506ae,normal
1700201164.242431,344.8592505084336,26.20255980203308,453.9693257865806,9dd681ca5d562cb4,normal
1700139037.4861028,353.5102968123471,29.966059482676098,387.5840618877954,cf7fb53293f86b7f,normal
1700190930.6466851,142.8247096393981,12.389315350950836,271.68857210484384,b504951a2fc92466,normal
1700273392.638448,166.01601328069341,19.746384103690183,407.2312812531801,5ed697c6f454c438,normal
1700169646.739013,111.95049389246937,20.020312968502378,193.23506711534552,574000dd2705722c,normal
1700142934.6212175,132.33973594547575,9.010013540240415,489.6119562384057,d9f038cc4b2580b9,normal
1700039663.0998976,263.8456414628199,19.404244405129628,259.6024121404032,7103b0e2632b6983,normal
1700090375.77918,246.63662552204977,21.87369351562484,244.86842145085373,0c92fb0d12f895c0,normal
1700217712.9531462,303.16211583850475,16.07285613117945,519.1444705201305,c83064715ca78a8e,normal
1700021909.4750423,103.76468831722052,4.349211846295294,174.40844899107165,629bc16b56f2cd17,normal
1700253950.6550083,127.63815576113724,1.702651268539961,331.2966529406573,05b43cae43d06f6b,normal
1700169195.6388478,166.74247426742437,10.589632911444223,450.7586236027421,09b28495b473954e,normal
1700308777.0741756,95.50874825626605,0.025060456676923228,175.66715503469055,c75e352800723a98,anomalous
1700298639.2168124,337.57425725421444,21.064510130341525,200.21998146816875,069abc87b2230ffa,normal
1700110853.6423438,224.52384140671032,15.316490211848729,587.2873156207611,0f1b6837b09d1cff,normal
1700310249.5185473,387.4989270464378,0.031090569222656857,195.74751715769415,7122c65c973a2570,anomalous
1700163992.401462,306.7132549799426,1.9323235462826558,462.69933587244174,87d0c94dd87da229,normal
1700020261.447863,261.087505068554,12.96457550893673,521.3046774967266,8b0844cf5149c3ea,normal
1700093905.0763915,240.59194071446885,15.204903426681419,196.71832592464827,7439f803ce903883,normal
1700063502.493223,122.45718953368419,9.760075494725516,420.4228867378985,c23eed0a6d8803c5,normal
1700275581.58241,199.37846758253238,27.132054081369628,566.648539888245,629bc16b56f2cd17,normal
1700014050.514911,377.61524951713716,5.773626709878526,157.29922888772364,c10147f3af6ecb3e,normal
1700072434.6017513,243.739294031364,12.488828501718219,368.4082292750739,4e529c368446e150,normal
1700272423.8361938,347.59183479759287,28.972854928653025,550.0547071245875,ba85344e0500b4d8,normal
1700303646.2709107,128.83673146282743,10.570705954211315,1.7831885207739802,1db48f28c5980f3e,anomalous
1700003072.101573,95.47252686741507,14.795442860552079,117.73545865514998,7d75e40282f3d86d,normal
1700214282.7997499,282.5207039519888,13.676713223794222,354.5754594146802,4bd8b4ae7bb16495,normal
1700139975.7169654,223.0100867371162,12.813509248026197,288.9343768033402,8fb41853343d8950,normal
1700220656.9251766,196.91787848456553,4.464004641932311,280.2470361229309,bb105dc19bef35da,normal
1700226533.8588793,350.63818739270073,4.54639657888174,419.55134243835926,ad3e42af8fd3c3fb,normal
1700194460.733722,282.02355803792227,4.4416436452865025,158.8415209985003,93b6e681d2404e86,normal
1700108587.7704995,175.07936822571895,8.67940814232581,37.88589365323044,e88f10e7f0682056,normal
1700167182.3325665,121.35121956534037,16.32771013933113,560.0954077798356,c67f80a090348a97,normal
1700115600.3870974,213.01510412503924,1.1587201562041969,300.36840205138844,76e0ec6957252ecc,normal
1700253239.410361,210.20731532752706,1.5875727179200358,374.7677518686568,a9a06bfe2fc40bec,normal
1700170918.7823005,280.99518548299,22.019687845159318,125.66031930244951,8e436ef8af0de157,normal
1700187791.863656,134.0871318978746,8.94327888957531,69.40841767753994,13d246d795c82b06,normal
1700303720.3606846,348.18776246055677,409.10461182656104,73.0949647878224,602b9191294acee6,anomalous
1700182962.650475,392.316011025793,14.771428257795414,290.48010913931626,c295694a1a58deaa,normal
1700098350.007867,243.2647249957655,15.52221832332807,256.97975983439403,bb5bc091161dc8ab,normal
1700046517.667012,65.6271811409976,7.752716263367481,544.7266551829479,0b15cbce3571428f,normal
1700154740.5903382,380.80190068477043,2.475541301805424,240.8795600420632,6a4e30d9b5c40135,normal
1700101732.4486597,108.8002970022549,5.259048309820723,494.76075386263096,7565da98fd4d9626,normal
1700285448.9805908,81.56019177132191,13.567843577322844,255.52767323244868,ce116436afa8416a,normal
1700288982.7197192,380.4509763311631,8.97415534127638,137.70649615898571,289cc5cf70e190d8,normal
1700065990.3438215,371.588117735739,1.2685336728125791,87.23219612492579,bf5ae1b8c62618b5,normal
1700097217.7843246,393.287400936562,3.019578461150444,560.0759655358856,dd5f130daff4b63b,normal
1700030477.6044576,217.77934744358913,11.91442473094396,469.2793888760884,2526759ab02bcb31,normal
1700247609.1286812,222.36202095015153,2.777817907429826,598.9459462651231,8fb41853343d8950,normal
1700196208.9648674,174.30771044785513,14.121056810207982,192.2568812418912,89632458243fd578,normal
1700248649.4885871,292.7268985246212,2.1584475029111685,524.5777621305591,021f3c3165ad58b6,normal
1700028359.6151655,232.92112142959297,23.15377831019105,282.26116602383024,18a1a9e3a41631a0,normal
1700191700.5927305,140.0803095693011,15.577700419085941,253.5572553858896,bca75cc93d8228c2,normal
1700265634.5497706,298.13058165756627,28.496282850930186,170.7706013169033,b6859a0bfa8fd4fa,normal
1700022304.1658814,288.25008437982723,12.41528324812882,356.73057058602785,4dae2c973af62f34,normal
1700158393.0215032,270.81920272042925,26.583077039539493,465.7782367187528,bbc554bcfb8c14e5,normal
1700202321.8111887,317.47362235304087,6.794052989085845,533.3771111453929,7af108a04dddb141,normal
1700105723.1428666,67.3106980011055,18.445195121224454,20.813770173388562,2f0d5af0f952d0d8,normal
1700194998.097228,115.09104695649822,10.374710646588033,537.3635061202655,2526759ab02bcb31,normal
1700083496.1291635,383.28740054598916,14.978892028004166,79.76999245677891,b4c0b9b4ed33ed29,normal
1700040244.1929464,250.3602765927405,17.407385112525706,139.22775658150553,def4b164409de678,normal
1700303641.2001975,67.05284936345467,1.4782465103518474,1.020330092482757,7c43989f2db280e9,anomalous
1700242835.7425845,233.78263167070233,19.930829510248135,406.12107503990904,441ecd4b8be081ef,normal
1700160114.3488963,151.44193984732203,17.07428198606641,343.4561142036698,63ee561538e490e0,normal
1700164714.3916245,164.18342675741985,19.605278452966214,377.85033453000153,c1fd132da7899c2a,normal
1700010982.3242335,323.9573295376002,3.3991699977507186,291.9705449810256,c921285c9440c4a6,normal
1700008355.1300154,207.27652575032604,8.895005293509612,431.5496625496024,b9de80ce62a2b779,normal
1700130750.458692,115.76625266276685,4.1120585221430925,562.3184666597504,cb10952e42586f3d,normal
1700231265.3678474,300.8179648545596,23.039565333388424,123.03786315250919,a990d06edc39cafc,normal
1700093340.272736,190.0215061471644,26.378120786352838,18.820411496321295,920b0795875f760d,normal
1700142445.0092614,99.01939164132172,20.653549819179617,548.4046843026756,c83064715ca78a8e,normal
1700015234.869581,377.88460268682275,7.988146675164858,161.1640069741045,a5089dd3303d1513,normal
1700006766.375056,334.90713463311215,5.842214677323414,246.80018255684197,f44de1935fd20587,normal
1700074041.1751978,350.64400119519985,27.464899580116004,123.72748577519677,1066ccb11450f106,normal
1700286454.2294803,139.57867865826032,29.982858836242468,194.90851320156114,b6594729ee9f253c,normal
1700055435.485873,350.3438566186881,1.1305036232501147,375.02917515827124,f8828742d53f3763,normal
1700285132.3861482,61.763489215187825,8.993416481417679,400.46091360110034,07ed63ea39815de6,normal
1700131706.2668881,257.5348209023656,7.61106539447229,44.76132404737043,f3301ebf6dd67254,normal
1700060019.305391,368.17268504803195,16.3567196032671,198.57892465742285,20e983d5ec93aad8,normal
1700001555.6728008,275.35279202823256,24.86008678485407,556.425168364918,2f0d5af0f952d0d8,normal
1700206305.3510983,339.36682596323146,5.0188359918314225,229.15749053408527,89632458243fd578,normal
1700144653.2757263,311.47653022046023,11.774753043784486,240.16461898654214,c2c8fb42e00b1450,normal
1700210979.9382892,396.9356198490097,8.470905262316377,359.1376645146284,d78874f3ea51a204,normal
1700297794.2345157,52.479873959481814,18.290942876890057,196.79156982078632,6fb79cd32d3ace07,normal
1700106379.78657,246.42807376151546,12.175714944855986,496.83383337146836,e23af160d22f189f,normal
1700291083.0061817,165.61126002139883,21.127305382398266,192.24644861409422,8338560c5207bf85,normal
1700016654.1892745,54.87770069787054,7.6600248699668025,90.61901401799422,884469cede0d51d7,normal
1700018285.4905968,282.0024744672538,28.71307445436213,295.7075069841623,22a2968b296f1514,normal
1700058344.5929933,295.3083535422305,18.26117237198778,598.5601221714358,307f595da5e8f7ab,normal
1700102287.3976686,188.06853127856405,22.396129127084812,60.189866067574386,cb10952e42586f3d,normal
1700028077.3539994,109.95195643247608,17.383567732700815,371.61859151435215,822584b2c67cc029,normal
1700291806.6304348,198.51775012305401,1.2937507829023058,306.81293631472096,b04321ec129b06ad,normal
1700228988.1563566,222.49323002407377,23.413957525750874,492.4593344081919,96e08f65161c37f8,normal
1700182657.5132444,167.70004064957658,29.64177598493739,92.31222375855323,f167694985386272,normal
1700171868.0541816,275.4032905074539,18.701719166054907,266.3112153575311,2aa738bd2d317dfb,normal
1700196327.041771,364.4313843787811,8.345920420463667,118.07690349596002,20032a532acb4022,normal
1700063010.668117,230.63073043998935,10.064528521828933,275.7951162349986,a4cd837c82018a0c,normal
1700065272.9468243,289.14042518058454,7.619333388439196,290.5187233278838,f3438552764e10f9,normal
1700208632.5386295,282.8248879614424,20.871223961617854,532.369220240149,58b76741c341b07c,normal
1700177930.7845378,102.70940053505123,3.5636664303195578,592.4510088745005,51bf81d8c350cda3,normal
1700053504.9089239,392.2709426758441,12.935704063627737,281.65920643522355,c41d5b8d56d26ce4,normal
1700019097.514313,388.1811692501136,18.285234043796812,254.37301999320078,d6aca7f3b913c7c8,normal
1700079475.4922569,356.84877904261674,27.147613753426715,460.05811380130444,07ed63ea39815de6,normal
1700019581.1090577,213.58356054435203,23.758140028313434,483.5947447897176,bf5ae1b8c62618b5,normal
1700208005.842323,225.2312942314444,29.683666245497168,295.894489375049,982c89b343663bcc,normal
1700003897.2986355,159.32832448371437,25.13553424046083,421.65773569133825,1316cd9d1deba244,normal
